part_no,Part name,slno,section name,total electors,total part votes
299,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,NewSSABuildingFacingNorth",3,"3-Paithur(R.V)And(P),Ward1,Kuttai 349",531,175
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",1,"1-Paithur(R.V)And(P),Ward1,Kattukottai1 1",872,417
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",2,"2-Paithur(R.V)And(P),Ward1,Annamedu 412",872,118
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",3,"3-Paithur(R.V)And(P),Ward1,MuthumariammanKoil 526",872,81
300,"PanchayatUnionElementarySchool-NainarpalayamPaithurNorth-636141,SSABuildingFacingSouthWestwing",4,"4-Paithur(R.V)And(P),Ward1,Kattukottai 607",872,256
301,"PanchayatUnionElementarySchool-PaithurNorth636141,TiledBuildingFacingSouth",1,"1-Paithur(R.V)And(P),Ward2,Paithur 1",898,745
301,"PanchayatUnionElementarySchool-PaithurNorth636141,TiledBuildingFacingSouth",2,"2-Paithur(R.V)And(P),Ward2,AyyanarKoil 733",898,153
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",1,"1-Paithur(R.V)And(P),Ward2,Vanapuram 1",793,345
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",2,"2-Paithur(R.V)And(P),Ward2,Kallukkattu 341",793,326
302,"PanchayatUnionElementarySchool-PaithurNorth636141,TerracedBuildingFacingEast",3,"3-Paithur(R.V)And(P),Ward2,Muruvam 657",793,122
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",1,"1-Paithur(R.V)And(P),Ward3,PaithurPudhur 1",904,637
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",2,"2-Paithur(R.V)And(P),Ward3,WestAreatoKattukottaiRoad 630",904,117
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",3,"3-Paithur(R.V)And(P),Ward3,EastAreatoKattukottaiRoad 746",904,123
303,"PanchayatUnionElementarySchool-Paithurpudur-636141,TerracedBuildingFacingWestNorthWing",4,"4-Paithur(R.V)And(P),Ward3,ArunthathiarColony 866",904,27
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",1,"1-Koolamedu(R.V)And(P),Ward1,Pillaiyarpalayam 1",873,281
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",2,"2-Koolamedu(R.V)And(P),Ward1,Gandhipuram 278",873,165
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",3,"3-Koolamedu(R.V)And(P),Ward1,Annanagar 436",873,75
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",4,"4-Koolamedu(R.V)And(P),Ward3,MariammankoilStreet 506",873,83
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",5,"5-Koolamedu(R.V)And(P),Ward3,AmbethkarNagar 585",873,163
304,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingSouthEastwing",6,"6-Koolamedu(R.V)And(P),Ward3,Kattukottai 748",873,106
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",1,"1-Koolamedu(R.V)And(P),Ward2,NorthStreet 1",541,92
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",2,"2-Koolamedu(R.V)And(P),Ward2,PillaiyarkoilStreet 92",541,200
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",3,"3-Koolamedu(R.V)And(P),Ward2,SouthStreet 289",541,228
305,"PanchayatUnionMiddleSchool-Koolamedu-636141,TerracedBuildingFacingNorthMiddlewing",4,"4-Koolamedu(R.V)And(P),Ward2,Kattukottai 507",541,21
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",1,"1-Paithur(R.V)And(P),Ward4,MariyammanKovilEastSide 1",705,187
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",2,"2-Paithur(R.V)And(P),Ward4,SouthStreet 185",705,327
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",3,"3-Paithur(R.V)And(P),Ward4,MariammankoilWest 504",705,166
306,"GovernmentHighSchool-ThavalapattiPaithurSouth-636141,SSABuildingFacingWestMiddlePortion",4,"4-Paithur(R.V)And(P),Ward4,NorthStreet 662",705,25
